belief_snapshot_id,episode_id,paired_episode_index,primitive_step_index,phase,policy_id,lambda_value,uses_memory_features,updates_belief,W_layer,environment_mode,belief_update_count,belief_before_json,observed_lift_evidence_json,belief_after_json,memory_update_status,belief_values,claim_status
v49_r005_context_plus_memory_lambda_0_5_p00001_rep00_before_primitive_p00,v49_r005_context_plus_memory_lambda_0_5_p00001_rep00,1,0,before_primitive,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,1,"{""label"":""before_primitive_p00"",""lambda_value"":0.5,""update_count"":1,""values"":""0.000000,0.000093,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.000000,0.000093,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_5_p00001_rep00_after_primitive_p00,v49_r005_context_plus_memory_lambda_0_5_p00001_rep00,1,0,after_primitive,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,1,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.5,""update_count"":1,""values"":""0.000000,0.000093,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.000000,0.000093,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_5_p00001_rep00_after_episode_p-1,v49_r005_context_plus_memory_lambda_0_5_p00001_rep00,1,-1,after_episode,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,2,,"{""episode_id"":""v49_r005_context_plus_memory_lambda_0_5_p00001_rep00"",""lift_evidence_m_s"":0.06666977443059392,""x_w_m"":1.3237509369913696,""y_w_m"":1.9526963674356808}","{""label"":""after_episode_p-1"",""lambda_value"":0.5,""update_count"":2,""values"":""0.000000,0.033382,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",updated_after_episode,"0.000000,0.033382,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_8_p00001_rep00_before_episode_p-1,v49_r005_context_plus_memory_lambda_0_8_p00001_rep00,1,-1,before_episode,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,1,"{""label"":""before_episode_p-1"",""lambda_value"":0.8,""update_count"":1,""values"":""0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_8_p00001_rep00_before_primitive_p00,v49_r005_context_plus_memory_lambda_0_8_p00001_rep00,1,0,before_primitive,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,1,"{""label"":""before_primitive_p00"",""lambda_value"":0.8,""update_count"":1,""values"":""0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_8_p00001_rep00_after_primitive_p00,v49_r005_context_plus_memory_lambda_0_8_p00001_rep00,1,0,after_primitive,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,1,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.8,""update_count"":1,""values"":""0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.000000,0.000037,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_8_p00001_rep00_after_episode_p-1,v49_r005_context_plus_memory_lambda_0_8_p00001_rep00,1,-1,after_episode,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,2,,"{""episode_id"":""v49_r005_context_plus_memory_lambda_0_8_p00001_rep00"",""lift_evidence_m_s"":0.06666977443059392,""x_w_m"":1.3237509369913696,""y_w_m"":1.9526963674356808}","{""label"":""after_episode_p-1"",""lambda_value"":0.8,""update_count"":2,""values"":""0.000000,0.013364,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",updated_after_episode,"0.000000,0.013364,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_95_p00001_rep00_before_episode_p-1,v49_r005_context_plus_memory_lambda_0_95_p00001_rep00,1,-1,before_episode,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,1,"{""label"":""before_episode_p-1"",""lambda_value"":0.95,""update_count"":1,""values"":""0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_95_p00001_rep00_before_primitive_p00,v49_r005_context_plus_memory_lambda_0_95_p00001_rep00,1,0,before_primitive,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,1,"{""label"":""before_primitive_p00"",""lambda_value"":0.95,""update_count"":1,""values"":""0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_95_p00001_rep00_after_primitive_p00,v49_r005_context_plus_memory_lambda_0_95_p00001_rep00,1,0,after_primitive,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,1,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.95,""update_count"":1,""values"":""0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.000000,0.000009,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_95_p00001_rep00_after_episode_p-1,v49_r005_context_plus_memory_lambda_0_95_p00001_rep00,1,-1,after_episode,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,2,,"{""episode_id"":""v49_r005_context_plus_memory_lambda_0_95_p00001_rep00"",""lift_evidence_m_s"":0.06666977443059392,""x_w_m"":1.3237509369913696,""y_w_m"":1.9526963674356808}","{""label"":""after_episode_p-1"",""lambda_value"":0.95,""update_count"":2,""values"":""0.000000,0.003342,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",updated_after_episode,"0.000000,0.003342,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_no_memory_baseline_p00002_rep00_before_episode_p-1,v49_r005_no_memory_baseline_p00002_rep00,2,-1,before_episode,no_memory_baseline,0.0,False,False,W0,dry_air,0,"{""label"":""before_episode_p-1"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_no_memory_baseline_p00002_rep00_before_primitive_p00,v49_r005_no_memory_baseline_p00002_rep00,2,0,before_primitive,no_memory_baseline,0.0,False,False,W0,dry_air,0,"{""label"":""before_primitive_p00"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_no_memory_baseline_p00002_rep00_after_primitive_p00,v49_r005_no_memory_baseline_p00002_rep00,2,0,after_primitive,no_memory_baseline,0.0,False,False,W0,dry_air,0,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_no_memory_baseline_p00002_rep00_after_episode_p-1,v49_r005_no_memory_baseline_p00002_rep00,2,-1,after_episode,no_memory_baseline,0.0,False,False,W0,dry_air,0,,"{""episode_id"":""v49_r005_no_memory_baseline_p00002_rep00"",""lift_evidence_m_s"":0.0,""x_w_m"":1.3847168433231989,""y_w_m"":2.066654549249494}","{""label"":""after_episode_p-1"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_policy_does_not_use_episode_memory,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_static_map_baseline_p00002_rep00_before_episode_p-1,v49_r005_static_map_baseline_p00002_rep00,2,-1,before_episode,static_map_baseline,0.8,True,False,W0,dry_air,0,"{""label"":""before_episode_p-1"",""lambda_value"":0.8,""update_count"":0,""values"":""0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754",simulation_only_episodic_lift_belief
v49_r005_static_map_baseline_p00002_rep00_before_primitive_p00,v49_r005_static_map_baseline_p00002_rep00,2,0,before_primitive,static_map_baseline,0.8,True,False,W0,dry_air,0,"{""label"":""before_primitive_p00"",""lambda_value"":0.8,""update_count"":0,""values"":""0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754",simulation_only_episodic_lift_belief
v49_r005_static_map_baseline_p00002_rep00_after_primitive_p00,v49_r005_static_map_baseline_p00002_rep00,2,0,after_primitive,static_map_baseline,0.8,True,False,W0,dry_air,0,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.8,""update_count"":0,""values"":""0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754",simulation_only_episodic_lift_belief
v49_r005_static_map_baseline_p00002_rep00_after_episode_p-1,v49_r005_static_map_baseline_p00002_rep00,2,-1,after_episode,static_map_baseline,0.8,True,False,W0,dry_air,0,,"{""episode_id"":""v49_r005_static_map_baseline_p00002_rep00"",""lift_evidence_m_s"":0.0,""x_w_m"":1.3847168433231989,""y_w_m"":2.066654549249494}","{""label"":""after_episode_p-1"",""lambda_value"":0.8,""update_count"":0,""values"":""0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_policy_does_not_use_episode_memory,"0.099040,0.108536,0.030189,0.091626;0.338922,0.816257,0.739857,0.834676;0.162552,1.040017,1.156689,0.544210;0.251577,0.476056,0.350268,0.490754",simulation_only_episodic_lift_belief
v49_r005_context_only_without_memory_p00002_rep00_before_episode_p-1,v49_r005_context_only_without_memory_p00002_rep00,2,-1,before_episode,context_only_without_memory,0.0,False,False,W0,dry_air,0,"{""label"":""before_episode_p-1"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_only_without_memory_p00002_rep00_before_primitive_p00,v49_r005_context_only_without_memory_p00002_rep00,2,0,before_primitive,context_only_without_memory,0.0,False,False,W0,dry_air,0,"{""label"":""before_primitive_p00"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,not_updated_within_primitive,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_only_without_memory_p00002_rep00_after_primitive_p00,v49_r005_context_only_without_memory_p00002_rep00,2,0,after_primitive,context_only_without_memory,0.0,False,False,W0,dry_air,0,,{},"{""label"":""after_primitive_p00"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_within_primitive,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_only_without_memory_p00002_rep00_after_episode_p-1,v49_r005_context_only_without_memory_p00002_rep00,2,-1,after_episode,context_only_without_memory,0.0,False,False,W0,dry_air,0,,"{""episode_id"":""v49_r005_context_only_without_memory_p00002_rep00"",""lift_evidence_m_s"":0.0,""x_w_m"":1.3847168433231989,""y_w_m"":2.066654549249494}","{""label"":""after_episode_p-1"",""lambda_value"":0.0,""update_count"":0,""values"":""0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",not_updated_policy_does_not_use_episode_memory,"0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
v49_r005_context_plus_memory_lambda_0_5_p00002_rep00_before_episode_p-1,v49_r005_context_plus_memory_lambda_0_5_p00002_rep00,2,-1,before_episode,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,2,"{""label"":""before_episode_p-1"",""lambda_value"":0.5,""update_count"":2,""values"":""0.000000,0.033382,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000"",""x_edges_m"":""1.200000;2.550000;3.900000;5.250000;6.600000"",""y_edges_m"":""0.000000;1.100000;2.200000;3.300000;4.400000""}",{},,episode_start,"0.000000,0.033382,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000;0.000000,0.000000,0.000000,0.000000",simulation_only_episodic_lift_belief
